Location ID,Date,Mean temperature (°C),Max. temperature (°C),Min. temperature (°C),Perceived mean temperature (°C),Perceived max. temperature (°C),Perceived min. temperature (°C),Max. wind speed (km/h),Max. wind gusts (km/h),Shortwave radiation sum (MJ/m2),Dominant wind direction (°),Reference evapotranspiration (mm),Daylight duration (s),Sunshine duration (s),Precipitation sum (mm),Snowfall sum (mm),Precipitation hours (h),Rain sum (mm)
4,2011-02-24,9.3,16.9,2.3,7.3,15.7,-0.4,8.3,15.1,16.18,339,2.37,39820.4,36575.99,0.0,0.0,0.0,0.0
4,2011-02-25,9.8,18.9,2.5,7.8,17.0,-0.1,7.0,15.1,16.66,327,2.49,39976.7,36738.97,0.0,0.0,0.0,0.0
4,2011-02-26,10.6,19.1,3.2,8.5,16.9,0.6,9.6,18.7,15.68,335,2.55,40133.05,36901.73,0.0,0.0,0.0,0.0
4,2011-02-27,7.6,11.2,2.5,3.6,5.9,-0.9,21.3,47.5,15.9,6,2.49,40289.3,35004.68,0.0,0.0,0.0,0.0
4,2011-02-28,4.6,9.4,-0.4,-0.1,3.3,-4.1,26.4,67.7,15.7,344,2.28,40445.34,37226.12,0.0,0.0,0.0,0.0
4,2011-03-01,3.5,8.6,-1.2,-1.1,3.4,-5.2,18.4,43.9,11.5,6,1.93,40601.06,36978.6,0.0,0.0,0.0,0.0
4,2011-03-02,4.5,8.9,0.4,0.3,4.3,-3.6,16.9,41.4,9.26,359,1.7,40756.54,33254.54,0.0,0.0,0.0,0.0
4,2011-03-03,3.4,7.6,-0.4,-0.4,3.5,-3.8,11.8,32.4,11.84,19,1.68,40913.04,35935.67,0.1,0.0,1.0,0.1
4,2011-03-04,2.9,7.8,-0.6,-0.5,4.4,-4.8,12.2,35.3,10.45,74,1.25,41070.65,36345.76,13.4,2.31,22.0,10.1
4,2011-03-05,4.9,9.4,1.4,1.6,6.1,-1.8,11.9,28.4,8.64,80,1.33,41229.27,15985.56,2.9,0.0,6.0,2.9
4,2011-03-06,5.6,12.5,-1.0,2.7,10.2,-4.5,7.6,21.6,18.17,34,2.39,41388.76,38199.34,0.0,0.0,0.0,0.0
4,2011-03-07,7.5,14.8,0.4,4.3,11.7,-3.1,11.4,25.6,18.16,73,2.77,41549.02,38363.75,0.0,0.0,0.0,0.0
4,2011-03-08,7.4,12.4,2.7,4.0,8.4,-1.1,16.4,36.0,9.69,90,1.77,41709.93,23346.67,0.3,0.0,3.0,0.3
4,2011-03-09,8.5,14.1,5.3,5.9,11.5,2.3,12.2,28.8,11.7,79,1.82,41871.39,24300.37,0.0,0.0,0.0,0.0
4,2011-03-10,9.1,16.2,1.5,6.8,13.8,-1.5,7.7,24.1,19.09,58,2.74,42033.27,38859.07,0.0,0.0,0.0,0.0
4,2011-03-11,7.1,10.3,3.8,4.2,6.2,0.7,14.5,45.7,8.07,61,1.32,42195.48,8967.66,9.8,0.0,12.0,9.8
4,2011-03-12,8.2,12.1,5.9,6.1,9.2,3.9,11.7,30.2,10.2,207,1.51,42357.89,24682.42,7.5,0.0,11.0,7.5
4,2011-03-13,7.9,11.9,5.0,5.6,8.8,3.1,12.9,33.1,11.11,223,1.62,42520.42,29326.1,1.7,0.0,10.0,1.7
4,2011-03-14,8.1,11.6,4.4,5.9,9.0,1.9,16.8,32.8,7.16,101,1.11,42682.93,1177.65,21.2,0.0,18.0,21.2
4,2011-03-15,8.5,12.1,5.6,5.6,8.3,2.3,14.8,32.4,12.93,239,1.97,42845.34,35627.35,8.1,0.0,9.0,8.1
4,2011-03-16,7.1,11.5,4.1,3.8,8.5,0.3,15.0,45.7,7.48,270,1.36,43007.53,3670.38,4.5,0.0,7.0,4.5
4,2011-03-17,9.5,15.1,4.3,6.7,11.7,1.6,15.5,36.7,15.11,333,2.39,43169.38,39408.3,0.0,0.0,0.0,0.0
4,2011-03-18,9.5,17.9,1.8,7.7,16.6,-0.8,7.2,14.8,20.94,336,3.17,43330.8,39693.68,0.0,0.0,0.0,0.0
4,2011-03-19,10.2,18.2,1.9,8.2,17.2,-1.0,8.3,17.3,21.18,355,3.32,43491.69,39910.48,0.0,0.0,0.0,0.0
4,2011-03-20,10.5,17.4,2.2,8.0,15.5,-0.5,8.9,20.5,21.68,42,3.37,43651.92,40072.52,0.0,0.0,0.0,0.0
4,2011-03-21,9.5,15.1,4.2,6.9,13.3,1.4,10.9,25.2,19.29,74,2.92,43811.39,40013.85,0.4,0.0,2.0,0.4
4,2011-03-22,8.1,13.2,3.3,4.6,8.7,0.4,14.1,34.2,17.39,91,2.79,43970.21,39939.79,0.0,0.0,0.0,0.0
4,2011-03-23,7.1,11.8,3.5,3.2,8.1,-1.0,22.6,65.2,11.18,68,1.81,44129.5,29338.03,7.6,0.0,17.0,7.6
4,2011-03-24,8.4,11.7,5.9,5.7,9.4,2.9,11.8,29.9,5.3,81,1.04,44289.39,5122.38,4.6,0.0,15.0,4.6
4,2011-03-25,10.4,16.1,6.0,8.5,14.4,3.6,8.6,28.8,15.63,111,2.38,44449.76,36805.61,1.4,0.0,4.0,1.4
4,2011-03-26,10.8,15.9,6.2,8.6,13.1,4.8,18.4,43.9,15.42,221,2.52,44610.52,37878.62,0.1,0.0,1.0,0.1
4,2011-03-27,9.3,13.3,6.2,6.1,9.1,3.0,18.8,49.3,12.27,232,1.85,44771.56,27675.97,0.6,0.0,3.0,0.6
4,2011-03-28,8.6,13.6,3.5,6.0,10.1,0.8,14.5,37.1,14.22,241,2.14,44932.8,26295.08,0.3,0.0,1.0,0.3
4,2011-03-29,10.8,16.0,6.8,8.5,12.4,4.9,13.4,31.0,16.05,267,2.69,45094.13,32967.09,0.0,0.0,0.0,0.0
4,2011-03-30,12.3,17.9,6.8,10.2,15.4,4.5,11.2,28.1,14.28,288,2.51,45255.46,40171.54,0.0,0.0,0.0,0.0
4,2011-03-31,13.0,19.9,4.3,11.9,20.0,1.9,7.6,16.9,22.77,7,3.66,45416.67,41725.36,0.0,0.0,0.0,0.0
4,2011-04-01,14.7,22.8,6.4,13.5,22.3,4.3,8.8,23.0,23.45,74,4.06,45577.67,41960.93,0.0,0.0,0.0,0.0
4,2011-04-02,14.9,21.4,7.8,13.2,19.4,5.6,14.0,36.4,19.77,213,3.63,45738.36,35219.72,0.0,0.0,0.0,0.0
4,2011-04-03,13.2,17.1,10.9,12.0,15.7,10.1,17.1,54.0,8.38,174,1.48,45898.63,10258.32,9.5,0.0,11.0,9.5
4,2011-04-04,14.2,20.1,8.9,13.6,20.4,7.4,7.2,20.9,20.27,48,3.28,46058.38,41031.97,0.0,0.0,0.0,0.0
4,2011-04-05,15.9,23.8,8.1,14.8,22.9,6.6,9.5,24.8,24.01,56,4.29,46217.5,42714.81,0.0,0.0,0.0,0.0
4,2011-04-06,16.8,24.9,8.2,15.1,23.6,5.5,11.8,27.0,23.27,67,4.55,46375.88,42571.98,0.0,0.0,0.0,0.0
4,2011-04-07,18.0,25.4,12.0,16.7,24.8,9.7,6.1,19.1,24.53,43,4.54,46533.41,43032.93,0.0,0.0,0.0,0.0
4,2011-04-08,18.6,26.4,9.6,17.3,25.8,7.6,8.2,18.4,24.72,282,4.86,46689.99,43332.75,0.0,0.0,0.0,0.0
4,2011-04-09,19.3,26.2,12.4,17.9,25.1,10.9,14.3,31.3,24.88,241,5.09,46845.5,43450.52,0.0,0.0,0.0,0.0
4,2011-04-10,16.7,23.2,9.8,15.1,22.9,8.1,17.0,34.9,24.24,349,4.71,46999.82,43664.83,0.0,0.0,0.0,0.0
4,2011-04-11,15.3,21.8,9.1,12.7,20.1,6.4,14.8,34.2,23.48,26,4.63,47153.04,43956.48,0.0,0.0,0.0,0.0
4,2011-04-12,15.5,22.2,7.7,13.4,21.6,5.0,13.4,31.3,25.6,26,4.48,47306.23,44105.14,0.0,0.0,0.0,0.0
4,2011-04-13,16.3,24.1,7.2,14.7,23.3,5.2,8.9,22.3,25.83,274,4.82,47459.52,44253.66,0.0,0.0,0.0,0.0
4,2011-04-14,17.6,25.4,8.4,15.8,23.9,6.6,9.9,24.8,25.7,319,5.02,47612.78,44401.95,0.0,0.0,0.0,0.0
4,2011-04-15,15.7,22.0,8.6,12.8,20.3,5.4,13.5,29.2,26.43,46,5.17,47765.92,44549.92,0.0,0.0,0.0,0.0
4,2011-04-16,14.7,19.8,10.2,11.9,16.9,7.3,14.6,32.4,17.36,85,3.76,47918.83,44697.47,0.0,0.0,0.0,0.0
4,2011-04-17,14.5,20.9,7.2,12.6,19.3,5.0,7.6,23.0,24.96,84,4.23,48071.42,44844.48,0.0,0.0,0.0,0.0
4,2011-04-18,15.5,22.3,7.4,13.0,20.0,4.7,10.0,25.9,25.93,120,4.81,48223.57,43200.0,0.0,0.0,0.0,0.0
4,2011-04-19,14.9,20.2,9.8,13.2,18.4,7.8,14.8,38.5,21.7,176,3.83,48375.18,43408.04,1.8,0.0,4.0,1.8
4,2011-04-20,13.9,18.1,11.4,12.9,16.6,10.4,10.8,35.6,12.52,151,2.24,48526.12,27642.55,16.0,0.0,23.0,16.0
4,2011-04-21,13.5,19.2,9.4,12.0,17.5,7.9,15.5,36.4,17.24,129,2.96,48676.3,37012.0,19.6,0.0,15.0,19.6
4,2011-04-22,10.4,13.4,8.2,8.6,12.1,6.6,13.3,35.3,15.38,167,2.18,48825.59,36244.84,10.5,0.0,15.0,10.5
4,2011-04-23,11.2,15.3,6.6,10.0,15.4,4.9,6.4,22.3,20.11,63,3.09,48973.87,43042.03,0.4,0.0,3.0,0.4
4,2011-04-24,13.1,18.0,8.6,10.5,15.5,6.0,17.0,38.5,20.78,36,3.63,49121.03,44725.81,0.1,0.0,1.0,0.1
4,2011-04-25,13.8,18.8,8.6,11.8,17.8,6.0,16.6,36.7,20.78,23,3.56,49266.93,44222.62,1.9,0.0,2.0,1.9
4,2011-04-26,14.0,19.1,7.4,11.9,17.5,5.3,13.7,29.2,22.4,17,3.9,49411.46,45466.63,0.1,0.0,1.0,0.1
4,2011-04-27,15.6,21.4,8.9,13.9,21.3,6.2,11.9,25.6,26.53,35,4.69,49554.49,45656.38,0.0,0.0,0.0,0.0
4,2011-04-28,15.9,21.7,9.4,14.4,21.1,7.0,12.3,21.6,25.89,8,4.64,49695.88,45791.68,0.0,0.0,0.0,0.0
4,2011-04-29,14.0,20.0,10.2,12.6,19.8,8.1,13.0,37.4,20.54,97,3.58,49835.5,32662.57,0.5,0.0,3.0,0.5
4,2011-04-30,12.6,16.5,8.7,11.2,15.0,7.6,11.6,39.6,20.51,154,3.21,49973.21,44638.2,1.6,0.0,10.0,1.6
4,2011-05-01,13.6,18.2,9.4,11.9,16.1,7.6,11.5,28.8,21.85,174,3.6,50109.07,39044.5,0.6,0.0,5.0,0.6
4,2011-05-02,14.7,20.3,9.9,13.9,19.9,8.3,7.4,22.3,21.95,315,3.76,50244.11,42818.91,1.8,0.0,6.0,1.8
4,2011-05-03,15.2,20.2,9.1,14.2,20.1,7.9,14.0,32.0,22.51,271,3.88,50378.41,46192.01,1.1,0.0,1.0,1.1
4,2011-05-04,15.1,20.9,8.7,13.5,19.3,7.3,11.5,29.2,24.6,233,4.47,50511.86,46452.25,0.0,0.0,0.0,0.0
4,2011-05-05,16.0,21.8,9.3,14.5,20.1,7.9,12.6,31.7,25.4,218,4.57,50644.35,46932.5,0.0,0.0,0.0,0.0
4,2011-05-06,15.9,22.8,12.1,14.7,21.1,11.3,15.4,40.3,17.02,124,3.29,50775.75,32370.56,15.7,0.0,8.0,15.7
4,2011-05-07,13.2,16.0,10.7,11.3,12.9,8.6,17.5,42.8,11.87,193,2.13,50905.96,20554.46,21.0,0.0,14.0,21.0
4,2011-05-08,14.3,20.2,7.7,12.9,19.3,5.6,10.2,27.0,28.89,215,4.72,51034.84,47503.48,0.0,0.0,0.0,0.0
4,2011-05-09,16.8,24.6,7.5,16.2,25.0,5.7,6.8,18.7,28.88,38,5.17,51162.29,47775.17,0.0,0.0,0.0,0.0
4,2011-05-10,18.4,25.5,11.1,17.6,25.2,9.7,10.0,24.1,29.05,96,5.45,51288.16,47892.78,0.0,0.0,0.0,0.0
4,2011-05-11,18.6,25.8,10.7,18.2,26.0,9.4,8.8,21.2,29.08,61,5.35,51412.33,46897.64,0.0,0.0,0.0,0.0
4,2011-05-12,16.6,19.8,13.4,15.7,19.0,12.1,11.5,23.4,11.56,41,2.46,51534.68,18958.88,0.8,0.0,3.0,0.8
4,2011-05-13,18.8,24.4,11.6,18.2,25.2,10.2,10.0,22.3,25.25,52,4.75,51655.06,48234.77,0.0,0.0,0.0,0.0
4,2011-05-14,18.2,25.4,12.7,17.5,26.8,10.1,17.1,36.7,23.11,31,4.6,51773.35,43110.29,5.1,0.0,5.0,5.1
4,2011-05-15,14.8,21.3,8.4,11.7,18.8,5.0,16.0,37.8,30.69,49,5.76,51889.39,48452.54,0.0,0.0,0.0,0.0
4,2011-05-16,16.3,23.1,9.1,14.6,23.2,5.9,13.5,29.9,29.69,50,5.43,52003.06,48557.99,0.0,0.0,0.0,0.0
4,2011-05-17,17.1,22.1,10.6,16.1,21.0,8.9,8.0,25.6,20.67,70,3.84,52114.2,48169.43,0.0,0.0,0.0,0.0
4,2011-05-18,17.7,24.1,12.1,16.1,23.1,10.9,16.6,33.5,25.8,100,5.23,52222.68,43472.52,0.2,0.0,2.0,0.2
4,2011-05-19,14.6,17.3,11.9,12.4,14.6,9.9,14.4,34.9,18.44,79,3.42,52328.34,41091.81,0.2,0.0,2.0,0.2
4,2011-05-20,16.6,22.6,9.7,15.3,22.0,8.2,7.6,23.0,25.8,33,4.62,52431.04,48953.97,0.0,0.0,0.0,0.0
4,2011-05-21,18.1,24.1,9.9,17.1,24.6,8.3,7.6,16.9,26.97,332,4.97,52530.79,49034.48,0.0,0.0,0.0,0.0
4,2011-05-22,19.7,25.8,11.9,19.0,26.3,11.0,10.6,28.8,25.2,18,4.98,52628.4,48133.35,0.0,0.0,0.0,0.0
4,2011-05-23,20.8,27.4,12.8,20.1,27.6,11.9,8.1,19.4,27.81,3,5.54,52723.95,49115.54,0.0,0.0,0.0,0.0
4,2011-05-24,22.6,29.1,14.1,21.8,29.4,13.1,9.3,23.8,28.76,48,5.86,52817.34,49153.47,0.0,0.0,0.0,0.0
4,2011-05-25,23.0,30.1,13.9,21.5,29.2,12.2,9.0,24.5,29.71,286,6.52,52908.47,49189.67,0.0,0.0,0.0,0.0
4,2011-05-26,22.1,28.2,15.2,20.5,27.1,14.6,17.9,34.6,22.51,228,5.69,52997.24,42216.52,0.0,0.0,0.0,0.0
4,2011-05-27,19.4,25.4,15.5,19.6,24.8,15.8,10.7,33.1,21.54,205,4.2,53083.55,42252.65,2.7,0.0,6.0,2.7
4,2011-05-28,20.3,26.5,13.9,20.3,26.6,13.5,7.1,24.5,26.77,6,5.15,53167.3,48914.76,0.0,0.0,0.0,0.0
4,2011-05-29,20.9,26.7,16.1,20.6,26.9,16.4,14.5,34.9,23.49,212,4.98,53248.41,45045.13,1.6,0.0,5.0,1.6
4,2011-05-30,18.3,22.9,14.0,17.8,22.1,14.2,14.3,34.6,23.62,221,4.56,53326.74,48622.18,2.9,0.0,4.0,2.9
4,2011-05-31,17.9,22.6,13.1,16.4,22.0,10.6,19.4,40.3,22.02,31,4.74,53402.21,48318.62,0.2,0.0,2.0,0.2
4,2011-06-01,15.3,21.9,9.6,11.6,19.3,5.6,19.5,40.7,31.18,32,6.47,53474.71,49438.36,0.0,0.0,0.0,0.0
4,2011-06-02,15.8,21.8,9.1,12.1,17.8,5.3,21.9,50.4,20.35,32,4.95,53544.14,42972.76,0.0,0.0,0.0,0.0
4,2011-06-03,17.1,22.6,10.9,14.5,19.3,8.0,13.8,31.3,23.71,51,4.85,53610.39,49437.87,0.0,0.0,0.0,0.0
4,2011-06-04,18.0,23.4,12.1,16.6,22.7,10.4,8.2,21.6,25.02,29,4.78,53673.37,47581.19,0.0,0.0,0.0,0.0
4,2011-06-05,19.2,24.8,12.7,18.4,24.8,11.6,9.0,24.1,25.98,2,5.04,53732.97,47871.09,0.3,0.0,1.0,0.3
4,2011-06-06,17.9,22.1,14.6,17.0,20.6,14.2,14.9,46.4,21.37,219,3.94,53789.08,48103.22,2.4,0.0,7.0,2.4
4,2011-06-07,14.8,17.1,12.5,14.5,16.1,12.8,11.4,28.8,10.84,3,1.95,53841.61,23488.29,11.1,0.0,13.0,11.1
4,2011-06-08,15.5,20.2,10.5,13.9,17.7,9.3,11.6,26.3,18.4,246,3.58,53890.45,49549.58,0.3,0.0,2.0,0.3
4,2011-06-09,16.8,21.5,11.6,14.9,18.9,10.2,15.6,36.4,24.62,226,4.79,53935.49,48501.52,0.0,0.0,0.0,0.0
4,2011-06-10,16.7,21.0,11.6,15.5,18.8,10.6,10.1,23.4,16.52,277,3.26,53976.72,43908.09,0.0,0.0,0.0,0.0
4,2011-06-11,18.8,24.9,12.1,17.6,23.9,10.7,9.6,25.2,26.25,245,5.25,54014.47,49503.75,0.0,0.0,0.0,0.0
4,2011-06-12,21.7,28.6,13.8,20.3,27.2,12.7,16.6,38.5,30.06,227,6.67,54048.78,49648.85,0.0,0.0,0.0,0.0
4,2011-06-13,22.4,28.5,15.3,21.4,27.8,14.5,10.0,25.9,30.63,267,6.46,54079.65,48770.68,0.0,0.0,0.0,0.0
4,2011-06-14,22.6,29.4,13.6,21.3,28.2,12.4,10.9,25.6,30.29,243,6.67,54107.04,49813.61,0.0,0.0,0.0,0.0
4,2011-06-15,24.1,31.3,15.5,23.1,30.3,14.7,11.7,28.8,29.74,250,6.8,54130.96,49814.16,0.0,0.0,0.0,0.0
4,2011-06-16,23.8,29.6,16.1,22.6,28.3,15.6,12.2,29.5,28.74,265,6.59,54151.37,48665.04,0.0,0.0,0.0,0.0
4,2011-06-17,23.8,30.1,17.2,22.5,28.8,16.1,15.9,40.7,29.22,245,6.71,54168.28,49266.95,0.0,0.0,0.0,0.0
4,2011-06-18,22.4,28.0,15.9,20.4,26.0,15.3,10.7,29.9,30.53,305,6.62,54181.66,49977.71,0.0,0.0,0.0,0.0
4,2011-06-19,23.4,30.8,14.1,21.6,30.2,11.6,8.7,19.8,30.87,268,6.67,54191.52,49972.27,0.0,0.0,0.0,0.0
4,2011-06-20,25.9,33.0,17.4,24.8,32.1,16.6,15.0,32.4,29.12,231,7.09,54197.83,48188.34,0.0,0.0,0.0,0.0
4,2011-06-21,27.0,33.9,19.1,25.5,32.2,18.4,18.0,40.7,28.35,237,7.41,54200.61,49955.3,0.0,0.0,0.0,0.0
4,2011-06-22,25.7,32.2,18.5,23.7,30.2,17.1,20.5,46.4,30.67,252,7.76,54199.84,49943.89,0.0,0.0,0.0,0.0
4,2011-06-23,24.6,31.0,17.0,23.2,30.3,15.2,13.0,32.4,30.78,320,6.61,54195.51,50022.39,0.0,0.0,0.0,0.0
4,2011-06-24,25.0,32.3,17.0,23.9,32.5,14.2,16.9,40.7,30.11,50,6.73,54187.63,50007.94,0.0,0.0,0.0,0.0
4,2011-06-25,27.6,34.8,19.1,26.8,34.9,18.0,8.5,24.1,30.51,75,7.1,54176.21,49898.97,0.0,0.0,0.0,0.0
4,2011-06-26,29.2,36.5,20.8,28.6,36.5,19.9,9.0,20.2,28.79,103,7.07,54161.23,49417.39,0.0,0.0,0.0,0.0
4,2011-06-27,29.2,35.3,21.9,28.2,35.8,21.2,15.7,38.9,26.68,197,7.36,54142.71,49674.41,0.0,0.0,0.0,0.0
4,2011-06-28,28.6,34.3,21.5,27.3,32.9,20.6,16.3,43.2,29.7,230,7.72,54120.65,49746.18,0.0,0.0,0.0,0.0
4,2011-06-29,25.9,33.2,18.9,24.3,32.4,16.8,17.4,40.0,28.31,20,7.45,54095.07,49537.17,0.0,0.0,0.0,0.0
4,2011-06-30,25.5,33.2,17.1,23.8,32.6,13.9,17.3,40.0,30.82,20,7.45,54065.9,49885.28,0.0,0.0,0.0,0.0
4,2011-07-01,26.2,34.0,18.3,24.4,32.9,16.3,19.6,46.4,28.38,264,7.85,54032.86,42104.64,0.0,0.0,0.0,0.0
4,2011-07-02,27.8,33.7,21.4,25.9,31.6,20.0,17.8,42.5,27.87,234,7.68,53995.97,44543.8,0.0,0.0,0.0,0.0
4,2011-07-03,25.8,30.2,21.5,23.3,27.2,20.0,19.6,47.2,27.47,227,7.38,53955.33,47894.7,0.0,0.0,0.0,0.0
4,2011-07-04,24.2,30.5,16.8,23.1,29.1,15.7,9.4,22.3,27.06,272,6.05,53911.03,49675.53,0.0,0.0,0.0,0.0
4,2011-07-05,26.3,32.8,18.9,24.9,30.9,18.1,16.9,38.9,29.52,234,7.5,53863.16,49641.42,0.0,0.0,0.0,0.0
4,2011-07-06,25.5,31.7,18.9,23.6,29.6,18.1,17.8,38.5,30.64,244,7.81,53811.81,49694.88,0.0,0.0,0.0,0.0
4,2011-07-07,23.5,29.5,16.6,21.0,27.3,14.6,15.8,38.9,30.65,271,7.28,53757.08,49656.24,0.0,0.0,0.0,0.0
4,2011-07-08,22.4,29.0,14.6,20.3,27.0,12.2,14.0,33.1,30.56,249,6.95,53699.05,49441.08,0.0,0.0,0.0,0.0
4,2011-07-09,24.2,30.6,16.7,22.7,28.9,16.1,15.8,39.2,28.9,235,6.97,53637.85,49401.27,0.0,0.0,0.0,0.0
4,2011-07-10,25.2,31.9,17.8,23.3,29.9,16.6,14.1,37.1,30.51,233,7.37,53573.54,49444.81,0.0,0.0,0.0,0.0
4,2011-07-11,26.3,33.3,17.5,24.0,30.8,15.4,15.6,36.4,30.84,228,7.56,53506.21,49400.68,0.0,0.0,0.0,0.0
4,2011-07-12,23.8,30.6,17.7,21.2,27.6,15.9,24.7,59.4,28.35,260,7.61,53436.0,48946.44,0.4,0.0,1.0,0.4
4,2011-07-13,19.8,25.0,14.6,17.1,21.5,12.6,18.1,41.4,22.33,4,5.62,53362.96,46425.54,0.0,0.0,0.0,0.0
4,2011-07-14,21.4,27.9,13.9,19.5,27.1,12.3,11.3,22.0,30.3,17,6.17,53287.22,49103.26,0.0,0.0,0.0,0.0
4,2011-07-15,24.2,30.8,16.6,22.4,29.8,14.0,12.2,28.8,29.68,3,6.93,53208.84,49057.41,0.0,0.0,0.0,0.0
4,2011-07-16,26.5,33.5,17.8,24.6,31.2,16.5,17.2,39.6,28.75,242,7.49,53127.95,48593.37,0.0,0.0,0.0,0.0
4,2011-07-17,24.3,29.0,19.8,22.5,27.7,17.8,14.2,34.6,28.7,319,7.07,53044.61,48518.12,0.0,0.0,0.0,0.0
4,2011-07-18,22.8,29.2,15.7,20.5,26.9,13.4,16.0,37.1,29.88,281,7.11,52958.94,48775.49,0.0,0.0,0.0,0.0
4,2011-07-19,22.0,26.6,17.1,19.6,24.4,14.9,15.5,37.1,28.61,327,6.72,52871.02,48227.75,0.0,0.0,0.0,0.0
4,2011-07-20,23.1,30.3,14.9,21.6,29.3,12.5,7.6,24.1,29.67,326,6.33,52780.78,48685.59,0.0,0.0,0.0,0.0
4,2011-07-21,25.1,32.3,16.9,23.4,30.9,15.2,21.1,48.6,29.88,350,7.18,52687.45,48639.01,0.0,0.0,0.0,0.0
4,2011-07-22,23.6,30.7,15.9,21.7,30.5,13.0,21.4,46.8,28.02,34,7.11,52591.01,48265.48,0.0,0.0,0.0,0.0
4,2011-07-23,23.8,30.8,16.5,21.2,29.8,13.4,20.5,42.8,28.38,11,7.45,52491.61,48169.46,0.0,0.0,0.0,0.0
4,2011-07-24,23.1,29.6,16.1,20.8,27.8,13.8,16.3,35.6,28.63,13,6.95,52389.39,48227.09,0.0,0.0,0.0,0.0
4,2011-07-25,24.2,30.0,17.0,23.1,29.3,16.1,12.7,29.2,22.13,2,5.44,52284.5,44625.7,0.0,0.0,0.0,0.0
4,2011-07-26,26.6,33.6,17.6,25.5,32.9,16.7,18.3,40.7,26.9,351,6.63,52177.09,47847.17,0.0,0.0,0.0,0.0
4,2011-07-27,24.8,31.2,17.5,22.7,30.3,14.9,17.3,38.5,28.18,49,6.93,52067.29,47724.74,0.0,0.0,0.0,0.0
4,2011-07-28,26.1,32.7,19.2,25.5,33.2,17.2,15.8,36.4,27.32,43,6.55,51955.23,47386.21,0.0,0.0,0.0,0.0
4,2011-07-29,27.6,33.6,20.1,25.9,32.2,18.5,14.2,34.6,26.58,254,7.26,51841.05,47692.38,0.0,0.0,0.0,0.0
4,2011-07-30,27.7,33.5,20.8,26.2,32.6,19.3,15.9,29.5,26.18,324,6.77,51724.89,47574.6,0.0,0.0,0.0,0.0
4,2011-07-31,27.0,33.7,20.0,25.6,33.1,18.2,16.1,36.0,27.97,312,7.31,51606.88,47461.52,0.0,0.0,0.0,0.0
4,2011-08-01,27.6,34.0,19.9,26.6,32.9,19.2,18.9,34.2,24.51,148,6.63,51487.14,46111.48,0.3,0.0,1.0,0.3
4,2011-08-02,23.0,26.5,18.6,22.0,24.9,18.5,18.7,43.6,21.67,222,5.39,51365.81,46800.0,0.0,0.0,0.0,0.0
4,2011-08-03,24.6,30.3,18.0,24.1,29.3,18.1,9.4,24.1,25.68,231,5.73,51243.0,47023.14,0.0,0.0,0.0,0.0
4,2011-08-04,26.5,33.3,18.0,25.4,32.6,16.9,9.3,25.2,27.58,267,6.63,51118.84,47129.98,0.0,0.0,0.0,0.0
4,2011-08-05,26.7,32.2,20.3,25.3,30.6,20.1,17.8,42.5,24.77,247,6.76,50993.45,46632.68,0.0,0.0,0.0,0.0
4,2011-08-06,25.6,31.9,18.5,24.1,30.4,17.2,19.7,47.5,26.99,239,7.12,50866.95,46820.23,0.0,0.0,0.0,0.0
4,2011-08-07,25.6,31.9,19.0,24.7,30.7,19.2,16.2,39.2,26.59,247,6.61,50739.44,46596.73,0.0,0.0,0.0,0.0
4,2011-08-08,25.2,31.4,18.2,23.4,31.1,16.6,17.4,37.8,27.99,5,6.86,50611.05,46602.83,0.0,0.0,0.0,0.0
4,2011-08-09,25.0,32.2,17.6,22.7,31.5,14.5,17.3,39.2,27.84,46,7.19,50481.69,46530.86,0.0,0.0,0.0,0.0
4,2011-08-10,26.5,34.0,18.4,25.1,34.2,15.4,14.8,32.4,27.5,68,6.88,50350.37,46391.31,0.0,0.0,0.0,0.0
4,2011-08-11,28.0,34.8,20.1,28.0,35.7,20.1,8.1,24.8,26.59,140,6.36,50217.04,46256.99,0.0,0.0,0.0,0.0
4,2011-08-12,28.0,35.5,21.6,27.7,36.5,21.1,15.1,38.9,22.96,155,6.25,50081.82,36038.42,0.8,0.0,2.0,0.8
4,2011-08-13,25.3,30.5,19.6,25.9,30.9,20.9,10.0,26.3,22.49,207,5.18,49944.87,46071.14,0.0,0.0,0.0,0.0
4,2011-08-14,27.1,33.6,20.1,26.1,31.4,20.4,16.3,38.5,26.04,237,6.93,49806.3,45994.01,0.0,0.0,0.0,0.0
4,2011-08-15,27.7,34.1,20.1,26.9,33.3,19.6,12.0,31.7,26.48,240,6.68,49666.26,45915.51,0.0,0.0,0.0,0.0
4,2011-08-16,28.2,35.2,19.5,27.3,33.9,19.1,13.9,34.9,26.74,222,6.9,49524.85,45836.4,0.0,0.0,0.0,0.0
4,2011-08-17,28.5,34.7,21.3,26.8,32.6,20.6,18.2,43.6,26.68,221,7.27,49382.22,45754.77,0.0,0.0,0.0,0.0
4,2011-08-18,26.0,32.5,20.5,25.4,32.3,18.8,13.1,40.0,22.22,144,5.44,49238.47,45316.09,3.2,0.0,7.0,3.2
4,2011-08-19,27.6,35.2,19.3,27.7,35.3,19.5,8.3,25.6,25.16,84,5.98,49093.73,45589.61,0.0,0.0,0.0,0.0
4,2011-08-20,29.5,37.7,21.0,28.8,36.4,21.3,11.9,33.1,25.2,84,7.01,48948.11,44325.17,0.1,0.0,1.0,0.1
